brussels-belgium-101599,FLS0950,1999-10-15,Ancienne Belgique,,1900,Nick Pellicciotto,Fugazi,DAT,Intro,Furniture,Interlude 1,Back to Base,Place Position,And The Same,Number 5,Rend It,Closed Captioned,Do You Like Me,Merchandise,Floating Boy,Argument,Blueprint,Interlude 2,Birthday Pony,Recap Modotti,Burning,Suggestion,Interlude 3,Last Chance for a Slow Dance,Encore 1,Break,FD,Repeater,Interlude 4,Oh,Five Corporations,Public Witness Program,Encore 2,Instrument,Target,Great Cop,,,,,,,,,,,
tilburg-netherlands-101699,FLS0951,1999-10-16,O13,,600,Nick Pellicciotto,Warren Russell-Smith,DAT,Break,Sieve-Fisted Find,Stacks,Foreman's Dog,Interlude 1,Reclamation,Walken's Syndrome,Bed For The Scraping,Interlude 2,Oh,Interlude 3,Closed Captioned,Number 5,Floating Boy,Long Division,Runaway Return,Recap Modotti,Interlude 4,Returning The Screw,Interlude 5,Smallpox Champion,Great Cop,Public Witness Program,Five Corporations,Interlude 6,Argument,Do You Like Me,Greed,Interlude 7,Arpeggiator,Interlude 8,Reprovisional,Promises,Forensic Scene,Sweet and Low,,,,,,,,,
providence-ri-usa-120299,FLS0953,1999-12-02,Lupo's Heartbreak Hotel,6,1900,Nick Pellicciotto,Warren Russell-Smith,DAT,Intro,Ex-Spectator Instrumental,Break,Place Position,And The Same,Smallpox Champion,Stacks,Interlude 1,Foreman's Dog,Merchandise,Number 5,Burning,Interlude 2,Argument,Recap Modotti,Target,Five Corporations,Do You Like Me,Furniture,Oh,Closed Captioned,Blueprint,Bad Mouth,Encore,Arpeggiator,Cassavetes,KYEO,Last Chance For A Slow Dance,,,,,,,,,,,,,,,,
new-york-city-ny-usa-120399,FLS0954,1999-12-03,Roxy,5,2500,Nick Pellicciotto,Warren Russell-Smith,DAT,Intro,Number 5,Merchandise,Place Position,Reclamation,FD,Five Corporations,Interlude 1,Oh,Closed Captioned,Recap Modotti,Floating Boy,Bed For The Scraping,Furniture,Margin Walker,Suggestion,Interlude 2,Arpeggiator,Rend It,Birthday Pony,Smallpox Champion,Encore,By You,Argument,Target,Repeater,,,,,,,,,,,,,,,,,,
philadelphia-pa-usa-120499,FLS0955,1999-12-04,Electric Factory,6,3000,Nick Pellicciotto,,DAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washington-dc-usa-120599,FLS0956,1999-12-05,9:30 Club,5,1500,Nick Pellicciotto,Warren Russell-Smith,DAT,Intro,Number 5,Break,Sieve-Fisted Find,Interlude 1,Stacks,Target,Five Corporations,Interlude 2,Oh,Closed Captioned,FD,Furniture,Give Me The Cure,Argument,Recap Modotti,Do You Like Me,Reclamation,Floating Boy,Promises,Interlude 3,Blueprint,Facet Squared,Public Witness Program,Song #1,Version,Glueman,,,,,,,,,,,,,,,,,
charlottesville-va-usa-120899,FLS0957,1999-12-07,Trax,6,900,Nick Pellicciotto,,DAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanta-ga-usa-121799,FLS0958,1999-12-17,Masquerade,6,1200,Nick Pellicciotto,Warren Russell-Smith,DAT,Ex-Spectator Instrumental,Break,Place Position,Greed,Do You Like Me,Reclamation,Sieve-Fisted Find,Interlude 1,Birthday Pony,FD,Interlude 2,Merchandise,Oh,Recap Modotti,Interlude 3,Closed Captioned,Burning,Interlude 4,Promises,Floating Boy,Long Division,Blueprint,Waiting Room,Interlude 5,Number 5,Encore,No Surprise,Argument,Target,Interlude 6,Instrument,Interlude 7,Arpeggiator,,,,,,,,,,,
athens-ga-usa-121899,FLS0959,1999-12-18,40 Watt,6,900,Nick Pellicciotto,Warren Russell-Smith,DAT,Intro,Number 5,Cassavetes,And The Same,Place Position,Styrofoam,Public Witness Program,Interlude 1,Stacks,Recap Modotti,FD,Furniture,Floating Boy,Argument,Give Me The Cure,Song #1,Arpeggiator,Oh,Closed Captioned,Runaway Return,Interlude 2,Five Corporations,Interlude 3,Turnover,Bed For The Scraping,Caustic Acrostic,Break,Forensic Scene,Pink Frosty,Target,Interlude 4,KYEO,Encore,Ex-Spectator Instrumental,Interlude 6,Great Cop,Do You Like Me,Sweet and Low,,,,,,
knoxville-tn-usa-121999,FLS0960,1999-12-19,Electric Ballroom,6,700,Nick Pellicciotto,Warren Russell-Smith,DAT,Ex-Spectator Instrumental,Merchandise,Latin Roots,Facet Squared,Foreman's Dog,Interlude 1,Birthday Pony,Public Witness Program,Closed Captioned,Number 5,Exit Only,Reclamation,Recap Modotti,Margin Walker,Burning Too,Interlude 2,FD,Break,Oh,Interlude 3,Shut the Door,Encore,Arpeggiator,Smallpox Champion,Five Corporations,Last Chance for a Slow Dance,Repeater,,,,,,,,,,,,,,,,,
nashville-tn-usa-122099,FLS0961,1999-12-20,328 Performance,6,800,Nick Pellicciotto,Jerry Busher,DAT,Intro,Break,Downed City,And The Same,Target,Stacks,Place Position,Furniture,Number 5,Blueprint,Waiting Room,Break-In,Reclamation,Floating Boy,Recap Modotti,Argument,FD,Bed For The Scraping,Runaway Return,Encore 1,Latin Roots,Closed Captioned,Oh,Long Division,Rend It,Arpeggiator,,,,,,,,,,,,,,,,,,
raleigh-nc-usa-11200,FLS0962,2000-01-12,Ritz,6,1750,Nick Pellicciotto,Warren Russell-Smith,DAT,Ex-Spectator Instrumental,Break,Place Position,Merchandise,Walken's Syndrome,And The Same,Cassavetes,Interlude 1,Stacks,Recap Modotti,FD,Song #1,Burning,Interlude 2,Argument,Blueprint,Closed Captioned,Number 5,Do You Like Me,Great Cop,Encore 1,Oh,Long Division,Caustic Acrostic,Bed For The Scraping,Arpeggiator,Encore 2,Promises,Forensic Scene,Sweet and Low,,,,,,,,,,,,,,
charlotte-nc-usa-11300,FLS0963,2000-01-13,Tremont Music Hall,6,900,Nick Pellicciotto,Warren Russell-Smith,DAT,Intro,Birthday Pony,Sieve-Fisted Find,Greed,Guilford Fall,Reclamation,Runaway Return,Interlude 1,Five Corporations,Public Witness Program,Furniture,Interlude 2,Recap Modotti,Floating Boy,Closed Captioned,Margin Walker,Bad Mouth,Interlude 3,Oh,Break,Number 5,Interlude 4,By You,Interlude 5,Rend It,Argument,Target,Back To Base,Interlude 6,Arpeggiator,Encore 1,Instrument,Blueprint,Suggestion,Interlude 7,Long Division,Version,,,,,,,
savannah-ga-usa-11400,FLS0964,2000-01-14,River Rock,5,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gainesville-fl-usa-11500,FLS0965,2000-01-15,Brick City,6,1100,Nick Pellicciotto,Jerry Busher,DAT,Sieve-Fisted Find,And The Same,Do You Like Me,Interlude 1,Stacks,Caustic Acrostic,Great Cop,Public Witness Program,Furniture,Recap Modotti,Burning,Long Division,No Surprise,Closed Captioned,Number 5,Rend It,Song #1,FD,Reclamation,Encore 1,Argument,Arpeggiator,Floating Boy,Five Corporations,Blueprint,Repeater,,,,,,,,,,,,,,,,,,
orlando-fl-usa-11600,FLS0966,2000-01-16,Firestone,6,1650,Nick Pellicciotto,Warren Russell-Smith,DAT,Intro,Ex-Spectator Instrumental,Merchandise,Place Position,Interlude 1,Break,Cassavetes,Interlude 2,Birthday Pony,Turnover,Reclamation,Interlude 3,Oh,Closed Captioned,Bulldog Front,Bad Mouth,Lockdown,Waiting Room,Recap Modotti,Last Chance for a Slow Dance,Interlude 4,Long Distance Runner,Number 5,Encore,Target,Bed For The Scraping,Public Witness Program,Interlude 5,Argument,Arpeggiator,,,,,,,,,,,,,,
fort-lauderdale-fl-usa-11800,FLS0967,2000-01-18,Chili Pepper,6,1200,Nick Pellicciotto,Jerry Busher,DAT,Intro,Ex-Spectator Instrumental,Merchandise,Latin Roots,Birthday Pony,Place Position,Closed Captioned,Turnover,Interlude 1,Furniture,Two Beats Off,Bed For The Scraping,Interlude 2,Oh,Promises,Margin Walker,Waiting Room,Interlude 3,Number 5,Recap Modotti,By You,Target,Reclamation,Encore 1,Arpeggiator,Do You Like Me,Five Corporations,"Fell, Destroyed",Break,Sweet and Low,,,,,,,,,,,,,,
tampa-fl-usa-11900,FLS0968,2000-01-19,Masquerade,6,1400,Nick Pellicciotto,Warren Russell-Smith,DAT,Brendan #1,Sieve-Fisted Find,And The Same,FD,Facet Squared,Nice New Outfit,Bed For The Scraping,Interlude 1,Oh,Long Division,Blueprint,Suggestion,Give Me The Cure,Recap Modotti,Argument,Rend It,Five Corporations,Number 5,Public Witness Program,Encore,Promises,No Surprise,Interlude 2,Great Cop,Do You Like Me,Closed Captioned,Arpeggiator,,,,,,,,,,,,,,,,,
tallahassee-fl-usa-12000,FLS0969,2000-01-20,Moon,6,1200,Nick Pellicciotto,Warren Russell-Smith,DAT,Intro,Joe #1,Arpeggiator,Break,Walken's Syndrome,Merchandise,Place Position,Interlude 1,Stacks,Runaway Return,Furniture,Recap Modotti,Forensic Scene,Promises,Break-In,Waiting Room,Burning,Closed Captioned,Oh,Reclamation,Floating Boy,Long Division,Blueprint,Encore,Pink Frosty,Interlude 2,Smallpox Champion,Bed For The Scraping,FD,Interlude 3,Instrument,Number 5,Version,,,,,,,,,,,
san-francisco-ca-usa-60400,FLS0970,2000-06-04,Mission Dolores Park,Free,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washington-dc-usa-62700,FLS0971,2000-06-27,Smithsonian Folklife Festival / National Mall,Free,1000,Dave Redman,,CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
washington-dc-usa-80700,FLS0972,2000-08-07,Fort Reno,Free,,ANON,,VHS audio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
umea-sweden-93000,FLS0973,2000-09-30,Galaxen,,500,Nick Pellicciotto,Jerry Busher,DAT,Intro,Break,Number 5,Place Position,Merchandise,Sieve-Fisted Find,Reclamation,No Surprise,Interlude 1,Stacks,Interlude 2,Oh,Closed Captioned,Burning,Bad Mouth,Recap Modotti,Interlude 3,Rend It,Five Corporations,Public Witness Program,Argument,Blueprint,Long Division,Arpeggiator,Encore 1,Cashout,Target,Bed For The Scraping,Interlude 4,Last Chance for a Slow Dance,Promises,Encore 2,Floating Boy,Instrument,Sweet and Low,,,,,,,,,
stockholm-sweden-100100,FLS0974,2000-10-01,Kolingsborg,,700,Nick Pellicciotto,Warren Russell-Smith,DAT,Intro,Birthday Pony,Number 5,Do You Like Me,Facet Squared,Caustic Acrostic,And The Same,Interlude 1,Turnover,Argument,FD,Closed Captioned,Cassavetes,Waiting Room,Margin Walker,Epic Problem,Recap Modotti,Interlude 2,Smallpox Champion,Interlude 3,Break,Oh,Furniture,Arpeggiator,Interlude 4,Forensic Scene,Encore 1,Cashout,Interlude 5,Foreman's Dog,Long Division,Blueprint,,,,,,,,,,,,
oslo-norway-100200,FLS0975,2000-10-02,Rockefeller Music Hall,,650,Nick Pellicciotto,Warren Russell-Smith,DAT,Intro,Break,Sieve-Fisted Find,And The Same,Runaway Return,Merchandise,Oh,Closed Captioned,Arpeggiator,Downed City,Interlude 1,Five Corporations,Do You Like Me,Song #1,Give Me The Cure,Cashout,Target,Bed For The Scraping,FD,Pink Frosty,By You,Recap Modotti,Argument,Smallpox Champion,Reclamation,Encore,Number 5,Bulldog Front,Bad Mouth,Blueprint,Great Cop,Ex-Spectator Instrumental,,,,,,,,,,,,
trondheim-norway-100300,FLS0976,2000-10-03,Uffa,,300,Nick Pellicciotto,Warren Russell-Smith,DAT,Intro,Ex-Spectator,Break,Place Position,Merchandise,Interlude 1,Latin Roots,And The Same,Interlude 2,Oh,Cashout,Public Witness Program,Waiting Room,Burning,Long Division,Recap Modotti,Target,Promises,Forensic Scene,Argument,Smallpox Champion,Interlude 3,Arpeggiator,Interlude 4,Long Distance Runner,Encore 1,Blueprint,Interlude 5,Greed,Interlude 6,Sweet and Low,,,,,,,,,,,,,
bergen-norway-100400,FLS0977,2000-10-04,Kvarteret,,300,Nick Pellicciotto,Warren Russell-Smith,DAT,Intro,Break,Sieve-Fisted Find,Facet Squared,Guilford Fall,Furniture,Walken's Syndrome,Bed For The Scraping,Interlude 1,Oh,Closed Captioned,Arpeggiator,Interlude 2,Margin Walker,Waiting Room,Lockdown,Suggestion,Interlude 3,Target,Back To Base,Recap Modotti,No Surprise,Argument,Blueprint,Encore 1,Long Division,FD,Cashout,Interlude 4,Exit Only,Great Cop,Number 5,,,,,,,,,,,,
jonkoping-sweden-100600,FLS0978,2000-10-06,Kulturhuset,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
copenhagen-denmark-100700,FLS0979,2000-10-07,Loppen,,450,Nick Pellicciotto,Warren Russell-Smith,DAT,Encore,Cashout,Forensic Scene,Epic Problem,Reprovisional,Long Division,Version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lund-sweden-100800,FLS0980,2000-10-08,Mejeriet,,350,Nick Pellicciotto,Jerry Busher,DAT,Intro,Number 5,Break,Dear Justice Letter,Interlude 1,Birthday Pony,Public Witness Program,Reclamation,Guilford Fall,Five Corporations,Walken's Syndrome,Cashout,Recap Modotti,Exit Only,Bed For The Scraping,Interlude 2,Arpeggiator,Interlude 3,Give Me The Cure,Burning Too,Lockdown,Merchandise,No Surprise,Closed Captioned,Encore 1,Last Chance for a Slow Dance,Argument,Oh,KYEO,Encore 2,Foreman's Dog,Repeater,Sweet and Low,,,,,,,,,,,
helsinki-finland-101000,FLS0981,2000-10-10,Nosturi,,370,Nick Pellicciotto,Jerry Busher,DAT,Intro,Ex-Spectator,Break,Sieve-Fisted Find,And The Same,Interlude 1,Do You Like Me,Five Corporations,Public Witness Program,Interlude 2,Birthday Pony,Rend It,Long Division,Recap Modotti,Turnover,Closed Captioned,Arpeggiator,Oh,Song #1,Margin Walker,Waiting Room,Burning,Cashout,Blueprint,Reclamation,Interlude 3,Great Cop,Number 5,,,,,,,,,,,,,,,,
denver-co-usa-40501,FLS0982,2001-04-05,Ogden Theater,6,1200,Nick Pellicciotto,Warren Russell-Smith,DAT,Intro,Ex-Spectator,Sieve-Fisted Find,Reclamation,Interlude 1,Full Disclosure,Long Division,Rend It,Interlude 2,Cashout,Smallpox Champion,Merchandise,Interlude 3,The Kill,Last Chance For a Slow Dance,Closed Captioned,Arpeggiator,Nightshop,Bed For The Scraping,Give Me The Cure,Waiting Room,Public Witness Program,Argument,Blueprint,Encore 1,Break,Number 5,Oh,Promises,Encore 2,Target,Five Corporations,Cassavetes,Sweet and Low,,,,,,,,,,
denver-co-usa-40601,FLS0983,2001-04-06,Ogden Theater,6,1200,Nick Pellicciotto,Warren Russell-Smith,DAT,Intro,Break,Place Position,Facet Squared,Do You Like Me,And The Same,Interlude 1,Oh,Cashout,Interlude 2,Turnover,Interlude 3,Stacks,Recap Modotti,Burning,Suggestion,Break-In,Bad Mouth,FD,Argument,Blueprint,Instrument,Encore 1,Strangelight,Interlude 4,Epic Problem,Arpeggiator,Walken's Syndrome,Great Cop,Encore 2,Target,Furniture,By You,Forensic Scene,,,,,,,,,,
colorado-springs-co-usa-40701,FLS0984,2001-04-07,Colorado Music Hall,6,900,Nick Pellicciotto,Warren Russell-Smith,DAT,Intro,Exit Only,Merchandise,Interlude 1,Place Position,Closed Captioned,Oh,Interlude 2,Back To Base,Do You Like Me,Furniture,Interlude 3,No Surprise,Birthday Pony,Nightshop,Interlude 4,Argument,Smallpox Champion,Waiting Room,Margin Walker,Song #1,Interlude 5,Recap Modotti,Interlude 6,Strangelight,Long Division,Bed For The Scraping,Interlude 7,Caustic Acrostic,Interlude 8,Reclamation,Arpeggiator,Encore,Last Chance for a Slow Dance,Repeater,,,,,,,,,
albuquerque-nm-usa-40801,FLS0985,2001-04-08,Sunshine Music Hall,6,1100,Nick Pellicciotto,Warren Russell-Smith,DAT,Sieve-Fisted Find,Reclamation,Interlude 1,Target,Ex-Spectator,Interlude 2,Place Position,Waiting Room,Burning,Interlude 3,Closed Captioned,Rend It,Interlude 4,Five Corporations,Public Witness Program,Cashout,Recap Modotti,Blueprint,Promises,Interlude 5,Number 5,Interlude 6,Downed City,Argument,Runaway Return,Merchandise,Sweet and Low,Encore,Do You Like Me,Facet Squared,Arpeggiator,,,,,,,,,,,,,
el-paso-tx-usa-40901,FLS0986,2001-04-09,E9,6,990,Michael Sanderson,,Cassette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tucson-az-usa-41001,FLS0987,2001-04-10,Rialto Theater,6,1500,Nick Pellicciotto,Warren Russell-Smith,DAT,Intro,Break,Sieve-Fisted Find,Reclamation,Public Witness Program,Closed Captioned,Nightshop,Bed For The Scraping,Place Position,Furniture,Strangelight,Cashout,Recap Modotti,Interlude 1,Do You Like Me,Waiting Room,Burning,Suggestion,Interlude 2,Oh,Interlude 3,Number 5,Encore,Long Division,Rend It,Great Cop,Target,Interlude 4,Argument,Arpeggiator,,,,,,,,,,,,,,
phoenix-az-usa-41201,FLS0988,2001-04-12,Celebrity Theater,6,2600,Nick Pellicciotto,Warren Russell-Smith,DAT,Intro,Exit Only,Bed For The Scraping,Interlude 1,Walken's Syndrome,And The Same,Turnover,Break,Oh,Closed Captioned,Forensic Scene,Facet Squared,Interlude 2,Strangelight,Interlude 3,Birthday Pony,Public Witness Program,Waiting Room,Margin Walker,Song #1,Break-In,Interlude 4,Argument,Last Chance for a Slow Dance,Long Division,Encore 1,Smallpox Champion,Interlude 5,Epic Problem,Arpeggiator,Interlude 6,Target,By You,Interlude 7,Merchandise,FD,Cashout,,,,,,,
tuba-city-az-usa-41301,FLS0989,2001-04-13,Grey Hills High School,5,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salt-lake-city-ut-usa-41401,FLS0990,2001-04-14,Bricks,6,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laramie-wy-usa-41601,FLS0991,2001-04-16,Cowboy Bar,6,500,Nick Pellicciotto,Warren Russell-Smith,DAT,Intro,Birthday Pony,Turnover,Interlude 1,Back To Base,Caustic Acrostic,Interlude 2,And The Same,Oh,Long Division,Cassavetes,Interlude 3,Styrofoam,Floating Boy,Furniture,Walken's Syndrome,Cashout,Arpeggiator,Public Witness Program,Waiting Room,Lockdown,Burning Too,Interlude 5,By You,Interlude 6,Sieve-Fisted Find,Greed,Encore,Break,Downed City,Epic Problem,Number 5,FD,Interlude 7,Instrument,Sweet and Low,,,,,,,,
lincoln-ne-usa-41701,FLS0992,2001-04-17,Centennial Hall,6,1000,Nick Pellicciotto,Warren Russell-Smith,DAT,Intro,Break,Number 5,Do You Like Me,Interlude 1,Stacks,Foreman's Dog,Cashout,Interlude 2,Full Disclosure,Reclamation,Recap Modotti,Smallpox Champion,Interlude 3,Closed Captioned,Arpeggiator,Rend It,Song #1,Give Me The Cure,Waiting Room,Interlude 4,Strangelight,Interlude 5,Argument,Blueprint,Interlude 6,Furniture,Oh,Ex-Spectator,Interlude 7,Reprovisional,,,,,,,,,,,,,
kansas-city-mo-usa-41801,FLS0993,2001-04-18,El Torreon,6,900,Nick Pellicciotto,Warren Russell-Smith,DAT,Bed For The Scraping,Downed City,Reclamation,Interlude 1,Last Chance for a Slow Dance,Interlude 2,Number 5,Turnover,Interlude 3,Closed Captioned,Smallpox Champion,Interlude 4,Five Corporations,Sieve-Fisted Find,Waiting Room,Burning,Recap Modotti,Shut the Door,Encore,Arpeggiator,,,,,,,,,,,,,,,,,,,,,,,,
columbia-mo-usa-41901,FLS0994,2001-04-19,Blue Note,6,1000,Nick Pellicciotto,Jerry Busher,DAT,Intro,Ex-Spectator,Exit Only,Facet Squared,Latin Roots,Interlude 1,Back to Base,Cassavetes,Reclamation,FD,Interlude 2,The Kill,Long Division,Blueprint,Suggestion,Interlude 3,Give Me The Cure,Waiting Room,Interlude 4,Number 5,Oh,Interlude 5,Great Cop,Smallpox Champion,Interlude 6,KYEO,Interlude 7,Target,Argument,Nightshop,Break,Arpeggiator,Encore 1,Forensic Scene,Closed Captioned,Place Position,Cashout,Sweet and Low,,,,,,
indianapolis-in-usa-42001,FLS0995,2001-04-20,Knights of Columbus Hall,6,700,Nick Pellicciotto,Jerry Busher,DAT,Intro,Break,Place Position,And The Same,Number 5,Public Witness Program,Epic Problem,Interlude 1,Oh,Merchandise,Downed City,Interlude 2,Closed Captioned,Rend It,Long Division,No Surprise,Cashout,Interlude 3,The Kill,Interlude 4,Arpeggiator,Waiting Room,Burning,Interlude 5,Promises,Encore 1,Do You Like Me,Furniture,Nightshop,Reclamation,Interlude 6,Strangelight,Interlude 7,Repeater,Interlude 8,Blueprint,,,,,,,,
pittsburgh-pa-usa-42101,FLS0996,2001-04-21,Carnegie Mellon University,Free,2000,Nick Pellicciotto,Jerry Busher,DAT,Intro,Number 5,Facet Squared,Do You Like Me,Reclamation,Oh,Closed Captioned,Nightshop,Cashout,Rend It,Bed For The Scraping,Interlude 1,The Kill,Give Me The Cure,Waiting Room,Interlude 2,Arpeggiator,Smallpox Champion,Break,FD,Long Division,Blueprint,Sweet and Low,,,,,,,,,,,,,,,,,,,,,
washington-dc-usa-42501,FLS0997,2001-04-25,9:30 Club,5,1500,Nick Pellicciotto,Warren Russell-Smith,DAT,Opening Remarks,Ex-Spectator,Number 5,Nightshop,Break,Smallpox Champion,Bed For The Scraping,Oh,Closed Captioned,Walken's Syndrome,Furniture,Interlude 1,The Kill,Strangelight,Interlude 2,Argument,FD,Back To Base,Public Witness Program,Reclamation,Blueprint,Interlude 3,Merchandise,Full Disclosure,Encore 1,Arpeggiator,Cashout,Exit Only,Promises,,,,,,,,,,,,,,,
washington-dc-usa-42701,FLS0998,2001-04-27,Sacred Heart Church Hall,5,,Nick Pellicciotto,Warren Russell-Smith,DAT,Argument,Sieve-Fisted Find,Great Cop,Interlude 1,Nightshop,And The Same,Place Position,Epic Problem,Interlude 2,Last Chance for a Slow Dance,Interlude 3,Birthday Pony,Oh,The Kill,By You,Interlude 4,Cashout,Rend It,Shut the Door,Interlude 5,Hello Morning,Long Division,Arpeggiator,Strangelight,,,,,,,,,,,,,,,,,,,,
severna-park-md-usa-62101,FLS0999,2001-06-21,Columbian Center,5,350,Joey Picuri,Warren Russell-Smith,DAT,Oh,Closed Captioned,Life and Limb,Interlude 1,Furniture,The Kill,Do You Like Me,Back To Base,Strangelight,Cashout,Blueprint,Encore,Long Distance Runner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicago-il-usa-62301,FLS1000,2001-06-23,Congress Theater,6,3500,Joey Picuri,Jerry Busher,DAT,Intro,Ex-Spectator,Sieve-Fisted Find,Reclamation,Interlude 1,FD,Epic Problem,Nightshop,Bed For The Scraping,Smallpox Champion,Interlude 2,The Kill,Closed Captioned,Number 5,Interlude 3,Full Disclosure,Break,Blueprint,Waiting Room,Burning,Long Division,Encore 1,Arpeggiator,Interlude 4,Cashout,Interlude 5,Public Witness Program,Repeater,Encore 2,Great Cop,Turnover,,,,,,,,,,,,,
chicago-il-usa-62401,FLS1001,2001-06-24,Congress Theater,6,3500,Joey Picuri,Jerry Busher,DAT,Intro,Exit Only,Merchandise,Place Position,And The Same,Oh,Closed Captioned,Rend It,Argument,By You,The Kill,Strangelight,Interlude 1,Promises,Do You Like Me,Five Corporations,Number 5,Encore 1,Target,Furniture,Lockdown,Arpeggiator,Sweet and Low,Encore 2,Styrofoam,FD,Break,,,,,,,,,,,,,,,,,
